id	sample	name	stain	count	ancestry
705067	IPIHNSC023.T1	PDL2 hi	dc	4	"Q3: BDCA3+,BDCA1-	CD14-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705068	IPIHNSC023.T1	Q4: BDCA3-,BDCA1-	dc	76	"CD14-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705069	IPIHNSC023.T1	BDCA1 hi	dc	0	"Q4: BDCA3-,BDCA1-	CD14-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705070	IPIHNSC023.T1	BDCA3 hi	dc	0	"Q4: BDCA3-,BDCA1-	CD14-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705071	IPIHNSC023.T1	CD11c hi	dc	14	"Q4: BDCA3-,BDCA1-	CD14-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705072	IPIHNSC023.T1	CD14 hi	dc	4	"Q4: BDCA3-,BDCA1-	CD14-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705073	IPIHNSC023.T1	CD16 hi	dc	0	"Q4: BDCA3-,BDCA1-	CD14-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705074	IPIHNSC023.T1	CD85g hi	dc	8	"Q4: BDCA3-,BDCA1-	CD14-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705075	IPIHNSC023.T1	CD209 hi	dc	1	"Q4: BDCA3-,BDCA1-	CD14-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705076	IPIHNSC023.T1	HLADR hi	dc	74	"Q4: BDCA3-,BDCA1-	CD14-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705077	IPIHNSC023.T1	PDL1 hi	dc	0	"Q4: BDCA3-,BDCA1-	CD14-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705078	IPIHNSC023.T1	PDL2 hi	dc	0	"Q4: BDCA3-,BDCA1-	CD14-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705079	IPIHNSC023.T1	CD16 hi	dc	16	"CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705080	IPIHNSC023.T1	CD85g hi	dc	179	"CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705081	IPIHNSC023.T1	CD209 hi	dc	24	"CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705082	IPIHNSC023.T1	HLADR hi	dc	588	"CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705083	IPIHNSC023.T1	PDL1 hi	dc	2	"CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705084	IPIHNSC023.T1	PDL2 hi	dc	5	"CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705085	IPIHNSC023.T1	CD85g hi	dc	223	"HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705086	IPIHNSC023.T1	CD209 hi	dc	31	"HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705087	IPIHNSC023.T1	HLADR hi	dc	660	"HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705088	IPIHNSC023.T1	PDL1 hi	dc	2	"HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705089	IPIHNSC023.T1	PDL2 hi	dc	5	"HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705090	IPIHNSC023.T1	HLADR-,Lymphocytes-	dc	1345	"CD45+	Live	Single Cells 2	Single Cells	Time"
705091	IPIHNSC023.T1	BDCA1 hi	dc	43	"HLADR-,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705092	IPIHNSC023.T1	BDCA3 hi	dc	80	"HLADR-,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705093	IPIHNSC023.T1	CD11c hi	dc	114	"HLADR-,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705094	IPIHNSC023.T1	CD14 hi	dc	182	"HLADR-,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705095	IPIHNSC023.T1	CD16 hi	dc	902	"HLADR-,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705096	IPIHNSC023.T1	CD85g hi	dc	68	"HLADR-,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705097	IPIHNSC023.T1	CD209 hi	dc	4	"HLADR-,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705098	IPIHNSC023.T1	Eosinophils	dc	933	"HLADR-,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705099	IPIHNSC023.T1	BDCA1 hi	dc	0	"Eosinophils	HLADR-,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705100	IPIHNSC023.T1	BDCA3 hi	dc	0	"Eosinophils	HLADR-,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705101	IPIHNSC023.T1	CD11c hi	dc	30	"Eosinophils	HLADR-,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705102	IPIHNSC023.T1	CD14 hi	dc	64	"Eosinophils	HLADR-,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705103	IPIHNSC023.T1	CD16 hi	dc	894	"Eosinophils	HLADR-,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705104	IPIHNSC023.T1	CD85g hi	dc	10	"Eosinophils	HLADR-,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705105	IPIHNSC023.T1	CD209 hi	dc	1	"Eosinophils	HLADR-,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705106	IPIHNSC023.T1	HLADR hi	dc	0	"Eosinophils	HLADR-,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705107	IPIHNSC023.T1	PDL1 hi	dc	0	"Eosinophils	HLADR-,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705108	IPIHNSC023.T1	PDL2 hi	dc	1	"Eosinophils	HLADR-,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705109	IPIHNSC023.T1	HLADR hi	dc	0	"HLADR-,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705110	IPIHNSC023.T1	Neutrophils	dc	8	"HLADR-,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705111	IPIHNSC023.T1	BDCA1 hi	dc	0	"Neutrophils	HLADR-,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705112	IPIHNSC023.T1	BDCA3 hi	dc	0	"Neutrophils	HLADR-,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705113	IPIHNSC023.T1	CD11c hi	dc	0	"Neutrophils	HLADR-,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705114	IPIHNSC023.T1	CD14 hi	dc	5	"Neutrophils	HLADR-,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705115	IPIHNSC023.T1	CD16 hi	dc	8	"Neutrophils	HLADR-,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705116	IPIHNSC023.T1	CD85g hi	dc	0	"Neutrophils	HLADR-,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705117	IPIHNSC023.T1	CD209 hi	dc	0	"Neutrophils	HLADR-,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705118	IPIHNSC023.T1	HLADR hi	dc	0	"Neutrophils	HLADR-,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705119	IPIHNSC023.T1	PDL1 hi	dc	0	"Neutrophils	HLADR-,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705120	IPIHNSC023.T1	PDL2 hi	dc	0	"Neutrophils	HLADR-,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705121	IPIHNSC023.T1	PDL1 hi	dc	3	"HLADR-,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705122	IPIHNSC023.T1	PDL2 hi	dc	40	"HLADR-,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705123	IPIHNSC023.T1	Lymphocytes+	dc	2386	"CD45+	Live	Single Cells 2	Single Cells	Time"
705124	IPIHNSC023.T1	BDCA1 hi	dc	72	"Lymphocytes+	CD45+	Live	Single Cells 2	Single Cells	Time"
705125	IPIHNSC023.T1	BDCA3 hi	dc	19	"Lymphocytes+	CD45+	Live	Single Cells 2	Single Cells	Time"
705126	IPIHNSC023.T1	CD11c hi	dc	182	"Lymphocytes+	CD45+	Live	Single Cells 2	Single Cells	Time"
705127	IPIHNSC023.T1	CD14 hi	dc	36	"Lymphocytes+	CD45+	Live	Single Cells 2	Single Cells	Time"
705128	IPIHNSC023.T1	CD16 hi	dc	87	"Lymphocytes+	CD45+	Live	Single Cells 2	Single Cells	Time"
705129	IPIHNSC023.T1	CD16+ NK cells	dc	100	"Lymphocytes+	CD45+	Live	Single Cells 2	Single Cells	Time"
705130	IPIHNSC023.T1	BDCA1 hi	dc	12	"CD16+ NK cells	Lymphocytes+	CD45+	Live	Single Cells 2	Single Cells	Time"
705131	IPIHNSC023.T1	BDCA3 hi	dc	6	"CD16+ NK cells	Lymphocytes+	CD45+	Live	Single Cells 2	Single Cells	Time"
705132	IPIHNSC023.T1	CD11c hi	dc	27	"CD16+ NK cells	Lymphocytes+	CD45+	Live	Single Cells 2	Single Cells	Time"
705133	IPIHNSC023.T1	CD14 hi	dc	22	"CD16+ NK cells	Lymphocytes+	CD45+	Live	Single Cells 2	Single Cells	Time"
705134	IPIHNSC023.T1	CD16 hi	dc	87	"CD16+ NK cells	Lymphocytes+	CD45+	Live	Single Cells 2	Single Cells	Time"
705135	IPIHNSC023.T1	CD85g hi	dc	6	"CD16+ NK cells	Lymphocytes+	CD45+	Live	Single Cells 2	Single Cells	Time"
705136	IPIHNSC023.T1	CD209 hi	dc	3	"CD16+ NK cells	Lymphocytes+	CD45+	Live	Single Cells 2	Single Cells	Time"
705137	IPIHNSC023.T1	HLADR hi	dc	20	"CD16+ NK cells	Lymphocytes+	CD45+	Live	Single Cells 2	Single Cells	Time"
705138	IPIHNSC023.T1	PDL1 hi	dc	8	"CD16+ NK cells	Lymphocytes+	CD45+	Live	Single Cells 2	Single Cells	Time"
705139	IPIHNSC023.T1	PDL2 hi	dc	11	"CD16+ NK cells	Lymphocytes+	CD45+	Live	Single Cells 2	Single Cells	Time"
705140	IPIHNSC023.T1	CD85g hi	dc	120	"Lymphocytes+	CD45+	Live	Single Cells 2	Single Cells	Time"
705141	IPIHNSC023.T1	CD209 hi	dc	17	"Lymphocytes+	CD45+	Live	Single Cells 2	Single Cells	Time"
705142	IPIHNSC023.T1	HLADR hi	dc	162	"Lymphocytes+	CD45+	Live	Single Cells 2	Single Cells	Time"
705143	IPIHNSC023.T1	PDL1 hi	dc	15	"Lymphocytes+	CD45+	Live	Single Cells 2	Single Cells	Time"
705144	IPIHNSC023.T1	PDL2 hi	dc	15	"Lymphocytes+	CD45+	Live	Single Cells 2	Single Cells	Time"
705145	IPIHNSC023.T1	Q1: CD14-,CD11c+	dc	142	"Lymphocytes+	CD45+	Live	Single Cells 2	Single Cells	Time"
705146	IPIHNSC023.T1	BDCA1 hi	dc	48	"Q1: CD14-,CD11c+	Lymphocytes+	CD45+	Live	Single Cells 2	Single Cells	Time"
705147	IPIHNSC023.T1	BDCA3 hi	dc	3	"Q1: CD14-,CD11c+	Lymphocytes+	CD45+	Live	Single Cells 2	Single Cells	Time"
705148	IPIHNSC023.T1	CD11c hi	dc	142	"Q1: CD14-,CD11c+	Lymphocytes+	CD45+	Live	Single Cells 2	Single Cells	Time"
705149	IPIHNSC023.T1	CD14 hi	dc	0	"Q1: CD14-,CD11c+	Lymphocytes+	CD45+	Live	Single Cells 2	Single Cells	Time"
705150	IPIHNSC023.T1	CD16 hi	dc	6	"Q1: CD14-,CD11c+	Lymphocytes+	CD45+	Live	Single Cells 2	Single Cells	Time"
705151	IPIHNSC023.T1	CD85g hi	dc	59	"Q1: CD14-,CD11c+	Lymphocytes+	CD45+	Live	Single Cells 2	Single Cells	Time"
705152	IPIHNSC023.T1	CD209 hi	dc	5	"Q1: CD14-,CD11c+	Lymphocytes+	CD45+	Live	Single Cells 2	Single Cells	Time"
705153	IPIHNSC023.T1	HLADR hi	dc	11	"Q1: CD14-,CD11c+	Lymphocytes+	CD45+	Live	Single Cells 2	Single Cells	Time"
705154	IPIHNSC023.T1	PDL1 hi	dc	2	"Q1: CD14-,CD11c+	Lymphocytes+	CD45+	Live	Single Cells 2	Single Cells	Time"
705155	IPIHNSC023.T1	PDL2 hi	dc	1	"Q1: CD14-,CD11c+	Lymphocytes+	CD45+	Live	Single Cells 2	Single Cells	Time"
705156	IPIHNSC023.T1	Q2: CD14+,CD11c+	dc	30	"Lymphocytes+	CD45+	Live	Single Cells 2	Single Cells	Time"
705157	IPIHNSC023.T1	BDCA1 hi	dc	13	"Q2: CD14+,CD11c+	Lymphocytes+	CD45+	Live	Single Cells 2	Single Cells	Time"
705158	IPIHNSC023.T1	BDCA3 hi	dc	8	"Q2: CD14+,CD11c+	Lymphocytes+	CD45+	Live	Single Cells 2	Single Cells	Time"
705159	IPIHNSC023.T1	CD11c hi	dc	30	"Q2: CD14+,CD11c+	Lymphocytes+	CD45+	Live	Single Cells 2	Single Cells	Time"
705160	IPIHNSC023.T1	CD14 hi	dc	30	"Q2: CD14+,CD11c+	Lymphocytes+	CD45+	Live	Single Cells 2	Single Cells	Time"
705161	IPIHNSC023.T1	CD16 hi	dc	15	"Q2: CD14+,CD11c+	Lymphocytes+	CD45+	Live	Single Cells 2	Single Cells	Time"
705162	IPIHNSC023.T1	CD85g hi	dc	6	"Q2: CD14+,CD11c+	Lymphocytes+	CD45+	Live	Single Cells 2	Single Cells	Time"
705163	IPIHNSC023.T1	CD209 hi	dc	3	"Q2: CD14+,CD11c+	Lymphocytes+	CD45+	Live	Single Cells 2	Single Cells	Time"
705164	IPIHNSC023.T1	HLADR hi	dc	20	"Q2: CD14+,CD11c+	Lymphocytes+	CD45+	Live	Single Cells 2	Single Cells	Time"
705165	IPIHNSC023.T1	PDL1 hi	dc	7	"Q2: CD14+,CD11c+	Lymphocytes+	CD45+	Live	Single Cells 2	Single Cells	Time"
705166	IPIHNSC023.T1	PDL2 hi	dc	8	"Q2: CD14+,CD11c+	Lymphocytes+	CD45+	Live	Single Cells 2	Single Cells	Time"
705167	IPIHNSC023.T1	Q3: CD14+,CD11c-	dc	6	"Lymphocytes+	CD45+	Live	Single Cells 2	Single Cells	Time"
705168	IPIHNSC023.T1	BDCA1 hi	dc	1	"Q3: CD14+,CD11c-	Lymphocytes+	CD45+	Live	Single Cells 2	Single Cells	Time"
705169	IPIHNSC023.T1	BDCA3 hi	dc	2	"Q3: CD14+,CD11c-	Lymphocytes+	CD45+	Live	Single Cells 2	Single Cells	Time"
705170	IPIHNSC023.T1	CD11c hi	dc	0	"Q3: CD14+,CD11c-	Lymphocytes+	CD45+	Live	Single Cells 2	Single Cells	Time"
705171	IPIHNSC023.T1	CD14 hi	dc	6	"Q3: CD14+,CD11c-	Lymphocytes+	CD45+	Live	Single Cells 2	Single Cells	Time"
705172	IPIHNSC023.T1	CD16 hi	dc	4	"Q3: CD14+,CD11c-	Lymphocytes+	CD45+	Live	Single Cells 2	Single Cells	Time"
705173	IPIHNSC023.T1	CD85g hi	dc	1	"Q3: CD14+,CD11c-	Lymphocytes+	CD45+	Live	Single Cells 2	Single Cells	Time"
705174	IPIHNSC023.T1	CD209 hi	dc	2	"Q3: CD14+,CD11c-	Lymphocytes+	CD45+	Live	Single Cells 2	Single Cells	Time"
705175	IPIHNSC023.T1	HLADR hi	dc	1	"Q3: CD14+,CD11c-	Lymphocytes+	CD45+	Live	Single Cells 2	Single Cells	Time"
705176	IPIHNSC023.T1	PDL1 hi	dc	2	"Q3: CD14+,CD11c-	Lymphocytes+	CD45+	Live	Single Cells 2	Single Cells	Time"
705177	IPIHNSC023.T1	PDL2 hi	dc	1	"Q3: CD14+,CD11c-	Lymphocytes+	CD45+	Live	Single Cells 2	Single Cells	Time"
705178	IPIHNSC023.T1	Q4: CD14-,CD11c-	dc	2208	"Lymphocytes+	CD45+	Live	Single Cells 2	Single Cells	Time"
705179	IPIHNSC023.T1	BDCA1 hi	dc	10	"Q4: CD14-,CD11c-	Lymphocytes+	CD45+	Live	Single Cells 2	Single Cells	Time"
705180	IPIHNSC023.T1	BDCA3 hi	dc	6	"Q4: CD14-,CD11c-	Lymphocytes+	CD45+	Live	Single Cells 2	Single Cells	Time"
705181	IPIHNSC023.T1	CD11c hi	dc	10	"Q4: CD14-,CD11c-	Lymphocytes+	CD45+	Live	Single Cells 2	Single Cells	Time"
705182	IPIHNSC023.T1	CD14 hi	dc	0	"Q4: CD14-,CD11c-	Lymphocytes+	CD45+	Live	Single Cells 2	Single Cells	Time"
705183	IPIHNSC023.T1	CD16 hi	dc	62	"Q4: CD14-,CD11c-	Lymphocytes+	CD45+	Live	Single Cells 2	Single Cells	Time"
705184	IPIHNSC023.T1	CD85g hi	dc	54	"Q4: CD14-,CD11c-	Lymphocytes+	CD45+	Live	Single Cells 2	Single Cells	Time"
705185	IPIHNSC023.T1	CD209 hi	dc	7	"Q4: CD14-,CD11c-	Lymphocytes+	CD45+	Live	Single Cells 2	Single Cells	Time"
705186	IPIHNSC023.T1	HLADR hi	dc	130	"Q4: CD14-,CD11c-	Lymphocytes+	CD45+	Live	Single Cells 2	Single Cells	Time"
705187	IPIHNSC023.T1	PDL1 hi	dc	4	"Q4: CD14-,CD11c-	Lymphocytes+	CD45+	Live	Single Cells 2	Single Cells	Time"
705188	IPIHNSC023.T1	PDL2 hi	dc	5	"Q4: CD14-,CD11c-	Lymphocytes+	CD45+	Live	Single Cells 2	Single Cells	Time"
705189	IPIHNSC023.T1	PDL1 hi	dc	20	"CD45+	Live	Single Cells 2	Single Cells	Time"
705190	IPIHNSC023.T1	PDL2 hi	dc	60	"CD45+	Live	Single Cells 2	Single Cells	Time"
705191	IPIHNSC023.T1	CD45-	dc	21714	"Live	Single Cells 2	Single Cells	Time"
705192	IPIHNSC023.T1	BDCA1 hi	dc	453	"CD45-	Live	Single Cells 2	Single Cells	Time"
705193	IPIHNSC023.T1	BDCA3 hi	dc	391	"CD45-	Live	Single Cells 2	Single Cells	Time"
705194	IPIHNSC023.T1	CD11c hi	dc	3131	"CD45-	Live	Single Cells 2	Single Cells	Time"
705195	IPIHNSC023.T1	CD14 hi	dc	345	"CD45-	Live	Single Cells 2	Single Cells	Time"
705196	IPIHNSC023.T1	CD16 hi	dc	1146	"CD45-	Live	Single Cells 2	Single Cells	Time"
705197	IPIHNSC023.T1	CD85g hi	dc	328	"CD45-	Live	Single Cells 2	Single Cells	Time"
705198	IPIHNSC023.T1	CD209 hi	dc	30	"CD45-	Live	Single Cells 2	Single Cells	Time"
705199	IPIHNSC023.T1	HLADR hi	dc	338	"CD45-	Live	Single Cells 2	Single Cells	Time"
705200	IPIHNSC023.T1	PDL1 hi	dc	78	"CD45-	Live	Single Cells 2	Single Cells	Time"
705201	IPIHNSC023.T1	PDL2 hi	dc	67	"CD45-	Live	Single Cells 2	Single Cells	Time"
705202	IPIHNSC023.T1	CD85g hi	dc	813	"Live	Single Cells 2	Single Cells	Time"
705203	IPIHNSC023.T1	CD209 hi	dc	82	"Live	Single Cells 2	Single Cells	Time"
705204	IPIHNSC023.T1	HLADR hi	dc	911	"Live	Single Cells 2	Single Cells	Time"
705205	IPIHNSC023.T1	PDL1 hi	dc	55	"Live	Single Cells 2	Single Cells	Time"
705206	IPIHNSC023.T1	PDL2 hi	dc	79	"Live	Single Cells 2	Single Cells	Time"
